FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;QRESIDUOS _VAL_INORGAN;PERIODO
20241212;239;21907;SIERRA;ANCASH;SIHUAS;QUICHES;2,428;552;1,876;125.98;0.0;2019
20241212;240;21908;SIERRA;ANCASH;SIHUAS;RAGASH;2,432;355;2,077;81.02;0.0;2019
20241212;241;21909;SIERRA;ANCASH;SIHUAS;SAN JUAN;6,870;641;6,229;146.29;0.0;2019
20241212;242;21910;SIERRA;ANCASH;SIHUAS;SICSIBAMBA;1,531;692;839;157.93;0.0;2019
20241212;243;22001;SIERRA;ANCASH;YUNGAY;YUNGAY;22,118;10,216;11,902;1,651.34;100.4;2019
20241212;244;22002;SIERRA;ANCASH;YUNGAY;CASCAPARA;1,725;159;1,566;34.85;0.0;2019
20241212;245;22003;SIERRA;ANCASH;YUNGAY;MANCOS;6,904;2,403;4,501;413.49;0.0;2019
20241212;246;22004;SIERRA;ANCASH;YUNGAY;MATACOTO;1,519;346;1,173;45.10;0.0;2019
20241212;247;22005;SIERRA;ANCASH;YUNGAY;QUILLO;13,049;1,366;11,683;311.74;0.0;2019
20241212;248;22006;SIERRA;ANCASH;YUNGAY;RANRAHIRCA;2,952;1,065;1,887;243.05;0.0;2019
20241212;249;22007;SIERRA;ANCASH;YUNGAY;SHUPLUY;1,932;200;1,732;41.71;0.0;2019
20241212;250;22008;SIERRA;ANCASH;YUNGAY;YANAMA;5,476;435;5,041;99.27;0.0;2019
20241212;251;30101;SIERRA;APURIMAC;ABANCAY;ABANCAY;74,800;67,561;7,239;17,614.12;17.7;2019
20241212;252;30102;SIERRA;APURIMAC;ABANCAY;CHACOCHE;1,425;1,073;352;380.46;1.3;2019
20241212;253;30103;SIERRA;APURIMAC;ABANCAY;CIRCA;1,887;342;1,545;78.05;0.0;2019
20241212;254;30104;SIERRA;APURIMAC;ABANCAY;CURAHUASI;17,127;7,159;9,968;1,633.80;0.0;2019
20241212;255;30105;SIERRA;APURIMAC;ABANCAY;HUANIPACA;2,896;574;2,322;131.00;0.0;2019
20241212;256;30106;SIERRA;APURIMAC;ABANCAY;LAMBRAMA;2,953;1,050;1,903;239.63;0.0;2019
20241212;257;30107;SIERRA;APURIMAC;ABANCAY;PICHIRHUA;2,777;462;2,315;105.44;0.0;2019
20241212;258;30108;SIERRA;APURIMAC;ABANCAY;SAN PEDRO DE CACHORA;2,568;700;1,868;159.75;0.0;2019
20241212;259;30109;SIERRA;APURIMAC;ABANCAY;TAMBURCO;11,959;9,847;2,112;3,080.70;0.0;2019
20241212;260;30201;SIERRA;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;45,221;36,547;8,674;8,956.6;41.8;2019
20241212;261;30202;SIERRA;APURIMAC;ANDAHUAYLAS;ANDARAPA;5,655;1,348;4,307;307.64;0.0;2019
20241212;262;30203;SIERRA;APURIMAC;ANDAHUAYLAS;CHIARA;1,224;742;482;169.34;0.0;2019
20241212;263;30204;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAMA;5,229;2,872;2,357;778.7;0.0;2019
20241212;264;30205;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAY;3,904;428;3,476;97.68;0.0;2019
20241212;265;30206;SIERRA;APURIMAC;ANDAHUAYLAS;HUAYANA;770;479;291;109.32;0.0;2019
20241212;266;30207;SIERRA;APURIMAC;ANDAHUAYLAS;KISHUARA;6,234;1,449;4,785;415.55;0.0;2019
20241212;267;30208;SIERRA;APURIMAC;ANDAHUAYLAS;PACOBAMBA;3,451;448;3,003;102.2;0.0;2019
20241212;268;30209;SIERRA;APURIMAC;ANDAHUAYLAS;PACUCHA;8,514;1,051;7,463;239.86;0.0;2019
20241212;269;30210;SIERRA;APURIMAC;ANDAHUAYLAS;PAMPACHIRI;2,293;644;1,649;146.97;0.0;2019
20241212;270;30211;SIERRA;APURIMAC;ANDAHUAYLAS;POMACOCHA;901;644;257;134.32;0.5;2019
20241212;271;30212;SIERRA;APURIMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;3,028;1,455;1,573;332.05;0.0;2019
20241212;272;30213;SIERRA;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;22,184;12,734;9,450;3,319.9;10.4;2019
20241212;273;30214;SIERRA;APURIMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;1,673;636;1,037;145.15;0.0;2019
20241212;274;30215;SIERRA;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;8,674;4,394;4,280;847.73;0.0;2019
20241212;275;30216;SIERRA;APURIMAC;ANDAHUAYLAS;TALAVERA;19,711;11,837;7,874;2,654.0;2.8;2019
20241212;276;30217;SIERRA;APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;1,939;514;1,425;117.30;0.0;2019
20241212;277;30218;SIERRA;APURIMAC;ANDAHUAYLAS;TURPO;3,778;1,138;2,640;259.71;0.0;2019
20241212;278;30219;SIERRA;APURIMAC;ANDAHUAYLAS;KAQUIABAMBA;1,802;1,130;672;503.78;0.0;2019
20241212;279;30220;SIERRA;APURIMAC;ANDAHUAYLAS;JOSE MARIA ARGUEDAS;4,449;3,080;1,369;851.18;12.6;2019
20241212;280;30301;SIERRA;APURIMAC;ANTABAMBA;ANTABAMBA;2,895;2,134;761;244.80;3.7;2019
20241212;281;30302;SIERRA;APURIMAC;ANTABAMBA;EL ORO;590;471;119;107.49;0.2;2019
20241212;282;30303;SIERRA;APURIMAC;ANTABAMBA;HUAQUIRCA;2,005;1,344;661;306.72;0.0;2019
20241212;283;30304;SIERRA;APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;1,763;1,575;188;377.78;4.6;2019
20241212;284;30305;SIERRA;APURIMAC;ANTABAMBA;OROPESA;2,390;1,728;662;394.36;1.3;2019
20241212;285;30306;SIERRA;APURIMAC;ANTABAMBA;PACHACONAS;1,091;1,000;91;78.21;1.9;2019
20241212;286;30307;SIERRA;APURIMAC;ANTABAMBA;SABAINO;1,120;915;205;208.82;2.6;2019
20241212;287;30401;SIERRA;APURIMAC;AYMARAES;CHALHUANCA;5,164;4,444;720;903.72;8.4;2019
20241212;288;30402;SIERRA;APURIMAC;AYMARAES;CAPAYA;606;232;374;52.95;0.0;2019
20241212;289;30403;SIERRA;APURIMAC;AYMARAES;CARAYBAMBA;949;900;49;205.39;0.9;2019
20241212;290;30404;SIERRA;APURIMAC;AYMARAES;CHAPIMARCA;1,939;984;955;379.68;0.0;2019
20241212;291;30405;SIERRA;APURIMAC;AYMARAES;COLCABAMBA;721;489;232;107.18;0.0;2019
20241212;292;30406;SIERRA;APURIMAC;AYMARAES;COTARUSE;2,598;812;1,786;177.98;0.0;2019
20241212;293;30407;SIERRA;APURIMAC;AYMARAES;IHUAYLLO;466;157;309;35.83;0.0;2019
20241212;294;30408;SIERRA;APURIMAC;AYMARAES;JUSTO APU SAHUARAURA;747;218;529;49.75;0.0;2019
20241212;295;30409;SIERRA;APURIMAC;AYMARAES;LUCRE;1,552;328;1,224;74.85;0.0;2019
20241212;296;30410;SIERRA;APURIMAC;AYMARAES;POCOHUANCA;1,054;558;496;127.34;0.0;2019
20241212;297;30411;SIERRA;APURIMAC;AYMARAES;SAN JUAN DE CHACÑA;784;638;146;145.60;0.3;2019
20241212;298;30412;SIERRA;APURIMAC;AYMARAES;SAÑAYCA;1,137;535;602;122.10;0.0;2019
20241212;299;30413;SIERRA;APURIMAC;AYMARAES;SORAYA;742;168;574;38.34;0.0;2019
20241212;300;30414;SIERRA;APURIMAC;AYMARAES;TAPAIRIHUA;1,926;215;1,711;49.07;0.0;2019
20241212;301;30415;SIERRA;APURIMAC;AYMARAES;TINTAY;2,320;732;1,588;167.05;0.0;2019
20241212;302;30416;SIERRA;APURIMAC;AYMARAES;TORAYA;1,301;423;878;96.54;0.0;2019
20241212;303;30417;SIERRA;APURIMAC;AYMARAES;YANACA;1,006;576;430;131.45;0.0;2019
20241212;304;30501;SIERRA;APURIMAC;COTABAMBAS;TAMBOBAMBA;10,816;4,558;6,258;1,188.34;8.3;2019
20241212;305;30502;SIERRA;APURIMAC;COTABAMBAS;COTABAMBAS;4,089;1,668;2,421;380.66;0.0;2019
20241212;306;30503;SIERRA;APURIMAC;COTABAMBAS;COYLLURQUI;6,860;989;5,871;225.71;0.0;2019
20241212;307;30504;SIERRA;APURIMAC;COTABAMBAS;HAQUIRA;9,840;5,225;4,615;1,192.43;0.0;2019
20241212;308;30505;SIERRA;APURIMAC;COTABAMBAS;MARA;6,171;1,169;5,002;266.78;0.0;2019
20241212;309;30506;SIERRA;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;16,776;7,015;9,761;2,926.26;0.0;2019
20241212;310;30601;SIERRA;APURIMAC;CHINCHEROS;CHINCHEROS;5,529;3,245;2,284;676.81;7.0;2019
20241212;311;30602;SIERRA;APURIMAC;CHINCHEROS;ANCO-HUALLO;10,749;8,128;2,621;1,991.9;16.0;2019
20241212;312;30603;SIERRA;APURIMAC;CHINCHEROS;COCHARCAS;1,772;466;1,306;106.35;0.0;2019
20241212;313;30604;SIERRA;APURIMAC;CHINCHEROS;HUACCANA;6,836;2,546;4,290;581.04;0.0;2019
20241212;314;30605;SIERRA;APURIMAC;CHINCHEROS;OCOBAMBA;7,125;1,745;5,380;398.24;0.0;2019
20241212;315;30606;SIERRA;APURIMAC;CHINCHEROS;ONGOY;2,408;307;2,101;70.06;0.0;2019
20241212;316;30607;SIERRA;APURIMAC;CHINCHEROS;URANMARCA;2,794;1,052;1,742;240.08;0.0;2019
20241212;317;30608;SIERRA;APURIMAC;CHINCHEROS;RANRACANCHA;4,209;983;3,226;224.34;0.0;2019
20241212;318;30609;SIERRA;APURIMAC;CHINCHEROS;ROCCHACC;2,810;892;1,918;203.57;0.0;2019
20241212;319;30610;SIERRA;APURIMAC;CHINCHEROS;EL PORVENIR;1,788;1,220;568;278.42;0.0;2019
20241212;320;30611;SIERRA;APURIMAC;CHINCHEROS;LOS CHANKAS;1,050;274;776;62.53;0.0;2019
20241212;321;30701;SIERRA;APURIMAC;GRAU;CHUQUIBAMBILLA;5,295;3,143;2,152;409.7;22.5;2019
20241212;322;30702;SIERRA;APURIMAC;GRAU;CURPAHUASI;2,003;411;1,592;93.80;0.0;2019
20241212;323;30703;SIERRA;APURIMAC;GRAU;GAMARRA;2,791;283;2,508;64.59;0.0;2019
20241212;324;30704;SIERRA;APURIMAC;GRAU;HUAYLLATI;1,385;349;1,036;76.49;0.0;2019
20241212;325;30705;SIERRA;APURIMAC;GRAU;MAMARA;900;545;355;124.38;0.0;2019
20241212;326;30706;SIERRA;APURIMAC;GRAU;MICAELA BASTIDAS;933;413;520;94.25;0.0;2019
20241212;327;30707;SIERRA;APURIMAC;GRAU;PATAYPAMPA;814;406;408;92.66;0.0;2019
20241212;328;30708;SIERRA;APURIMAC;GRAU;PROGRESO;3,194;1,173;2,021;267.70;0.0;2019
20241212;329;30709;SIERRA;APURIMAC;GRAU;SAN ANTONIO;278;236;42;50.45;0.0;2019
20241212;330;30710;SIERRA;APURIMAC;GRAU;SANTA ROSA;576;245;331;55.91;0.0;2019
20241212;331;30711;SIERRA;APURIMAC;GRAU;TURPAY;652;591;61;40.06;0.4;2019
20241212;332;30712;SIERRA;APURIMAC;GRAU;VILCABAMBA;1,321;1,276;45;291.20;0.7;2019
20241212;333;30713;SIERRA;APURIMAC;GRAU;VIRUNDO;668;613;55;67.12;0.7;2019
20241212;334;30714;SIERRA;APURIMAC;GRAU;CURASCO;1,263;461;802;105.21;0.0;2019
20241212;335;40101;SIERRA;AREQUIPA;AREQUIPA;AREQUIPA;55,033;55,033;0;15,782.68;140.6;2019
20241212;336;40102;SIERRA;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;87,291;87,291;0;20,482.21;19.8;2019
20241212;337;40103;SIERRA;AREQUIPA;AREQUIPA;CAYMA;100,686;100,670;16;24,146.42;73.8;2019
20241212;338;40104;SIERRA;AREQUIPA;AREQUIPA;CERRO COLORADO;217,894;217,615;279;41,984.15;42.4;2019
20241212;339;40105;SIERRA;AREQUIPA;AREQUIPA;CHARACATO;15,190;14,495;695;2,947.66;4.5;2019
20241212;340;40106;SIERRA;AREQUIPA;AREQUIPA;CHIGUATA;3,080;2,315;765;528.32;0.0;2019
20241212;341;40107;SIERRA;AREQUIPA;AREQUIPA;JACOBO HUNTER;51,442;51,420;22;9,920.39;11.7;2019
20241212;342;40108;SIERRA;AREQUIPA;AREQUIPA;LA JOYA;36,807;32,158;4,649;7,545.65;19.9;2019
20241212;343;40109;SIERRA;AREQUIPA;AREQUIPA;MARIANO MELGAR;63,460;63,460;0;15,883.13;10.5;2019
20241212;344;40110;SIERRA;AREQUIPA;AREQUIPA;MIRAFLORES;62,586;62,586;0;16,643.41;33.1;2019
20241212;345;40111;SIERRA;AREQUIPA;AREQUIPA;MOLLEBAYA;6,172;5,382;790;898.03;0.2;2019
20241212;346;40112;SIERRA;AREQUIPA;AREQUIPA;PAUCARPATA;133,175;133,175;0;33,331.80;29.2;2019
20241212;347;40113;SIERRA;AREQUIPA;AREQUIPA;POCSI;458;250;208;57.05;0.0;2019
20241212;348;40114;SIERRA;AREQUIPA;AREQUIPA;POLOBAYA;836;347;489;79.19;0.0;2019
20241212;349;40115;SIERRA;AREQUIPA;AREQUIPA;QUEQUEÑA;6,085;5,946;139;1,209.16;2.9;2019
20241212;350;40116;SIERRA;AREQUIPA;AREQUIPA;SABANDIA;4,476;4,463;13;861.04;0.8;2019
20241212;351;40117;SIERRA;AREQUIPA;AREQUIPA;SACHACA;26,163;26,163;0;7,776.02;10.4;2019
20241212;352;40118;COSTA;AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;601;431;170;112.29;0.0;2019
20241212;353;40119;SIERRA;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;1,353;551;802;125.75;0.0;2019
20241212;354;40120;COSTA;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;686;88;598;22.93;0.0;2019
20241212;355;40121;COSTA;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;7,187;6,951;236;1,993.45;0.0;2019
20241212;356;40122;SIERRA;AREQUIPA;AREQUIPA;SOCABAYA;79,147;78,626;521;16,399.14;20.0;2019
20241212;357;40123;SIERRA;AREQUIPA;AREQUIPA;TIABAYA;16,848;16,346;502;4,432.10;3.2;2019
20241212;358;40124;SIERRA;AREQUIPA;AREQUIPA;UCHUMAYO;15,689;14,788;901;3,084.35;0.0;2019
20241212;359;40125;COSTA;AREQUIPA;AREQUIPA;VITOR;4,332;2,066;2,266;538.26;0.0;2019
20241212;360;40126;SIERRA;AREQUIPA;AREQUIPA;YANAHUARA;26,099;26,099;0;8,437.43;15.3;2019
20241212;361;40127;SIERRA;AREQUIPA;AREQUIPA;YARABAMBA;1,482;1,442;40;316.06;0.0;2019
20241212;362;40128;SIERRA;AREQUIPA;AREQUIPA;YURA;39,899;39,299;600;7,991.73;3.8;2019
20241212;363;40129;SIERRA;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;82,261;82,261;0;19,301.96;24.5;2019
20241212;364;40201;COSTA;AREQUIPA;CAMANA;CAMANA;12,855;12,852;3;3,618.76;37.4;2019
20241212;365;40202;COSTA;AREQUIPA;CAMANA;JOSE MARIA QUIMPER;4,645;4,636;9;1,377.89;12.6;2019
20241212;366;40203;COSTA;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;8,014;1,031;6,983;381.69;0.0;2019
20241212;367;40204;COSTA;AREQUIPA;CAMANA;MARISCAL CACERES;6,371;5,937;434;1,516.90;0.0;2019
20241212;368;40205;COSTA;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;7,583;7,464;119;1,944.61;0.0;2019
20241212;369;40206;COSTA;AREQUIPA;CAMANA;OCOÑA;4,082;3,470;612;1,103.71;9.0;2019
20241212;370;40207;COSTA;AREQUIPA;CAMANA;QUILCA;1,048;189;859;49.24;0.0;2019
20241212;371;40208;COSTA;AREQUIPA;CAMANA;SAMUEL PASTOR;16,302;15,881;421;5,051.29;24.8;2019
20241212;372;40301;SIERRA;AREQUIPA;CARAVELI;CARAVELI;4,198;4,025;173;440.74;8.3;2019
20241212;373;40302;COSTA;AREQUIPA;CARAVELI;ACARI;5,081;3,498;1,583;1,276.77;9.0;2019
20241212;374;40303;COSTA;AREQUIPA;CARAVELI;ATICO;5,809;5,002;807;469.47;6.1;2019
20241212;375;40304;COSTA;AREQUIPA;CARAVELI;ATIQUIPA;493;103;390;24.63;0.0;2019
20241212;376;40305;COSTA;AREQUIPA;CARAVELI;BELLA UNION;3,065;2,750;315;889.04;4.8;2019
20241212;377;40306;SIERRA;AREQUIPA;CARAVELI;CAHUACHO;628;161;467;36.74;0.0;2019
20241212;378;40307;COSTA;AREQUIPA;CARAVELI;CHALA;9,862;9,509;353;2,826.21;0.0;2019
20241212;379;40308;COSTA;AREQUIPA;CARAVELI;CHAPARRA;3,639;2,339;1,300;609.38;0.0;2019
20241212;380;40309;SIERRA;AREQUIPA;CARAVELI;HUANUHUANU;3,144;77;3,067;17.57;0.0;2019
20241212;381;40310;SIERRA;AREQUIPA;CARAVELI;JAQUI;1,585;1,443;142;451.45;0.0;2019
20241212;382;40311;COSTA;AREQUIPA;CARAVELI;LOMAS;1,548;1,463;85;244.11;1.0;2019
20241212;383;40312;SIERRA;AREQUIPA;CARAVELI;QUICACHA;1,903;906;997;206.76;0.0;2019
20241212;384;40313;COSTA;AREQUIPA;CARAVELI;YAUCA;2,006;1,664;342;286.33;4.1;2019
20241212;385;40401;COSTA;AREQUIPA;CASTILLA;APLAO;8,961;7,000;1,961;1,788.50;7.0;2019
20241212;386;40402;SIERRA;AREQUIPA;CASTILLA;ANDAGUA;1,031;756;275;130.09;0.7;2019
20241212;387;40403;SIERRA;AREQUIPA;CASTILLA;AYO;239;190;49;43.36;0.0;2019
20241212;388;40404;SIERRA;AREQUIPA;CASTILLA;CHACHAS;1,664;565;1,099;128.94;0.0;2019
20241212;389;40405;SIERRA;AREQUIPA;CASTILLA;CHILCAYMARCA;1,018;642;376;146.51;0.0;2019
20241212;390;40406;SIERRA;AREQUIPA;CASTILLA;CHOCO;694;271;423;61.85;0.0;2019
20241212;391;40407;COSTA;AREQUIPA;CASTILLA;HUANCARQUI;1,574;1,328;246;318.53;4.4;2019
20241212;392;40408;SIERRA;AREQUIPA;CASTILLA;MACHAGUAY;484;226;258;51.58;0.0;2019
20241212;393;40409;SIERRA;AREQUIPA;CASTILLA;ORCOPAMPA;8,542;7,955;587;2,696.18;0.0;2019
20241212;394;40410;SIERRA;AREQUIPA;CASTILLA;PAMPACOLCA;1,944;1,345;599;259.49;0.0;2019
20241212;395;40411;SIERRA;AREQUIPA;CASTILLA;TIPAN;440;130;310;29.67;0.0;2019
20241212;396;40412;SIERRA;AREQUIPA;CASTILLA;UÑON;206;119;87;27.16;0.0;2019
20241212;397;40413;COSTA;AREQUIPA;CASTILLA;URACA;6,638;4,240;2,398;1,104.66;0.0;2019
20241212;398;40414;SIERRA;AREQUIPA;CASTILLA;VIRACO;1,549;1,076;473;308.58;0.4;2019
20241212;399;40501;SIERRA;AREQUIPA;CAYLLOMA;CHIVAY;5,948;5,788;160;2,625.68;11.9;2019
20241212;400;40502;SIERRA;AREQUIPA;CAYLLOMA;ACHOMA;840;784;56;178.92;0.9;2019
20241212;401;40503;SIERRA;AREQUIPA;CAYLLOMA;CABANACONDE;2,149;2,029;120;463.05;3.3;2019
20241212;402;40504;SIERRA;AREQUIPA;CAYLLOMA;CALLALLI;1,427;885;542;201.97;0.0;2019
20241212;403;40505;SIERRA;AREQUIPA;CAYLLOMA;CAYLLOMA;3,718;3,343;375;1,516.53;0.0;2019
20241212;404;40506;SIERRA;AREQUIPA;CAYLLOMA;COPORAQUE;1,147;784;363;178.92;0.0;2019
20241212;405;40507;SIERRA;AREQUIPA;CAYLLOMA;HUAMBO;678;454;224;103.61;0.0;2019
20241212;406;40508;SIERRA;AREQUIPA;CAYLLOMA;HUANCA;1,003;565;438;128.94;0.0;2019
20241212;407;40509;SIERRA;AREQUIPA;CAYLLOMA;ICHUPAMPA;574;556;18;126.89;0.8;2019
20241212;408;40510;SIERRA;AREQUIPA;CAYLLOMA;LARI;881;825;56;103.24;2.1;2019
20241212;409;40511;SIERRA;AREQUIPA;CAYLLOMA;LLUTA;723;408;315;93.11;0.0;2019
20241212;410;40512;SIERRA;AREQUIPA;CAYLLOMA;MACA;704;693;11;202.36;0.2;2019
20241212;411;40513;SIERRA;AREQUIPA;CAYLLOMA;MADRIGAL;664;656;8;157.35;0.2;2019
20241212;412;40514;SIERRA;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA;901;418;483;91.62;0.0;2019
20241212;413;40515;SIERRA;AREQUIPA;CAYLLOMA;SIBAYO;687;546;141;130.96;1.6;2019
20241212;414;40516;SIERRA;AREQUIPA;CAYLLOMA;TAPAY;799;66;733;15.06;0.0;2019
20241212;415;40517;SIERRA;AREQUIPA;CAYLLOMA;TISCO;1,507;700;807;159.75;0.0;2019
20241212;416;40518;SIERRA;AREQUIPA;CAYLLOMA;TUTI;617;520;97;118.67;0.0;2019
20241212;417;40519;SIERRA;AREQUIPA;CAYLLOMA;YANQUE;2,173;1,799;374;394.31;13.8;2019
20241212;418;40520;COSTA;AREQUIPA;CAYLLOMA;MAJES;68,071;56,270;11,801;14,670.39;27.7;2019
20241212;419;40601;COSTA;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;3,380;2,857;523;744.34;0.0;2019
20241212;420;40602;SIERRA;AREQUIPA;CONDESUYOS;ANDARAY;685;225;460;53.97;0.0;2019
20241212;421;40603;SIERRA;AREQUIPA;CONDESUYOS;CAYARANI;3,307;446;2,861;101.78;0.0;2019
20241212;422;40604;SIERRA;AREQUIPA;CONDESUYOS;CHICHAS;684;326;358;74.40;0.0;2019
20241212;423;40605;COSTA;AREQUIPA;CONDESUYOS;IRAY;607;355;252;92.49;0.0;2019
20241212;424;40606;SIERRA;AREQUIPA;CONDESUYOS;RIO GRANDE;3,450;1,658;1,792;378.38;0.0;2019
20241212;425;40607;SIERRA;AREQUIPA;CONDESUYOS;SALAMANCA;448;246;202;56.14;0.0;2019
20241212;426;40608;SIERRA;AREQUIPA;CONDESUYOS;YANAQUIHUA;4,034;548;3,486;125.06;0.0;2019
20241212;427;40701;COSTA;AREQUIPA;ISLAY;MOLLENDO;26,230;26,008;222;7,729.95;18.2;2019
20241212;428;40702;COSTA;AREQUIPA;ISLAY;COCACHACRA;8,430;7,541;889;1,572.84;17.0;2019
20241212;429;40703;COSTA;AREQUIPA;ISLAY;DEAN VALDIVIA;7,055;6,815;240;1,670.16;18.9;2019
20241212;430;40704;COSTA;AREQUIPA;ISLAY;ISLAY;5,165;5,165;0;1,238.86;17.4;2019
20241212;431;40705;COSTA;AREQUIPA;ISLAY;MEJIA;1,230;867;363;307.41;4.7;2019
20241212;432;40706;COSTA;AREQUIPA;ISLAY;PUNTA DE BOMBON;6,470;6,407;63;1,737.21;15.5;2019
20241212;433;40801;SIERRA;AREQUIPA;LA UNION;COTAHUASI;2,984;2,170;814;248.93;5.2;2019
20241212;434;40802;SIERRA;AREQUIPA;LA UNION;ALCA;1,875;1,752;123;420.23;0.0;2019
20241212;435;40803;SIERRA;AREQUIPA;LA UNION;CHARCANA;591;375;216;85.58;0.0;2019
20241212;436;40804;SIERRA;AREQUIPA;LA UNION;HUAYNACOTAS;1,907;869;1,038;198.32;0.0;2019
20241212;437;40805;SIERRA;AREQUIPA;LA UNION;PAMPAMARCA;1,129;412;717;94.03;0.0;2019
20241212;438;40806;SIERRA;AREQUIPA;LA UNION;PUYCA;2,384;998;1,386;227.76;0.0;2019
20241212;439;40807;SIERRA;AREQUIPA;LA UNION;QUECHUALLA;278;85;193;19.40;0.0;2019
20241212;440;40808;SIERRA;AREQUIPA;LA UNION;SAYLA;313;145;168;33.09;0.0;2019
20241212;441;40809;SIERRA;AREQUIPA;LA UNION;TAURIA;315;228;87;52.03;1.8;2019
20241212;442;40810;SIERRA;AREQUIPA;LA UNION;TOMEPAMPA;675;298;377;68.01;0.0;2019
20241212;443;40811;SIERRA;AREQUIPA;LA UNION;TORO;538;228;310;52.03;0.0;2019
20241212;444;50101;SIERRA;AYACUCHO;HUAMANGA;AYACUCHO;108,794;106,055;2,739;27,650.1;95.7;2019
20241212;445;50102;SIERRA;AYACUCHO;HUAMANGA;ACOCRO;8,573;1,472;7,101;335.93;0.0;2019
20241212;446;50103;SIERRA;AYACUCHO;HUAMANGA;ACOS VINCHOS;4,844;707;4,137;154.96;0.0;2019
20241212;447;50104;SIERRA;AYACUCHO;HUAMANGA;CARMEN ALTO;30,973;30,227;746;10,560.0;14.4;2019
20241212;448;50105;SIERRA;AYACUCHO;HUAMANGA;CHIARA;6,512;2,558;3,954;266.76;0.0;2019
20241212;449;50106;SIERRA;AYACUCHO;HUAMANGA;OCROS;6,018;1,174;4,844;267.93;0.0;2019
20241212;450;50107;SIERRA;AYACUCHO;HUAMANGA;PACAYCASA;3,477;1,633;1,844;372.68;0.0;2019
20241212;451;50108;SIERRA;AYACUCHO;HUAMANGA;QUINUA;5,676;2,236;3,440;510.29;0.0;2019
20241212;452;50109;SIERRA;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;1,558;136;1,422;21.27;0.0;2019
20241212;453;50110;SIERRA;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;52,764;52,694;70;17,859.5;62.3;2019
20241212;454;50111;SIERRA;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;1,598;733;865;167.28;0.0;2019
20241212;455;50112;SIERRA;AYACUCHO;HUAMANGA;SOCOS;6,674;989;5,685;206.28;0.0;2019
20241212;456;50113;SIERRA;AYACUCHO;HUAMANGA;TAMBILLO;5,835;258;5,577;51.1;0.0;2019
20241212;457;50114;SIERRA;AYACUCHO;HUAMANGA;VINCHOS;15,780;590;15,190;61.53;0.0;2019
20241212;458;50115;SIERRA;AYACUCHO;HUAMANGA;JESUS NAZARENO;20,517;19,385;1,132;5,357.2;46.4;2019
20241212;459;50116;SIERRA;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;30,725;26,859;3,866;9,803.54;24.9;2019
20241212;460;50201;SIERRA;AYACUCHO;CANGALLO;CANGALLO;5,929;2,328;3,601;376.3;51.6;2019
20241212;461;50202;SIERRA;AYACUCHO;CANGALLO;CHUSCHI;9,080;3,283;5,797;753.21;0.0;2019
20241212;462;50203;SIERRA;AYACUCHO;CANGALLO;LOS MOROCHUCOS;8,227;2,866;5,361;493.2;0.0;2019
20241212;463;50204;SIERRA;AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO;2,088;433;1,655;98.82;0.0;2019
20241212;464;50205;SIERRA;AYACUCHO;CANGALLO;PARAS;4,347;1,418;2,929;323.61;0.0;2019
20241212;465;50206;SIERRA;AYACUCHO;CANGALLO;TOTOS;3,079;1,413;1,666;322.47;0.0;2019
20241212;466;50301;SIERRA;AYACUCHO;HUANCA SANCOS;SANCOS;3,217;3,019;198;613.94;6.8;2019
20241212;467;50302;SIERRA;AYACUCHO;HUANCA SANCOS;CARAPO;1,836;1,582;254;321.71;5.1;2019
20241212;468;50303;SIERRA;AYACUCHO;HUANCA SANCOS;SACSAMARCA;1,346;775;571;169.87;0.0;2019
20241212;469;50304;SIERRA;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;2,126;1,035;1,091;195.90;0.0;2019
